neuron,mean_zscore,sem_zscore
0,0.03257337905008106,0.0026809389236920876
1,0.2889960943622654,0.0026983785133651494
2,0.06964752595736631,0.0024633980796377685
3,0.19516700545571858,0.002537959774755827
4,0.1893026593756076,0.002630867319196097
5,0.36636524405365367,0.0027886669293575852
6,0.0034886542946450196,0.0023867878012378586
7,0.036469793658081964,0.0024303178900845603
8,-0.018752424104615566,0.002265171162595472
9,0.00711613290919049,0.002365996025550205
10,0.023338196335994134,0.002416005608926407
11,-0.056032473749433175,0.002292384719070552
12,0.036141333963945484,0.0024190665118173434
13,0.015787268643378753,0.002343851688298107
14,0.030072733015142402,0.002412608099571369
15,0.09231766504555614,0.002575427048266208
16,0.18732322492795486,0.002723610291180418
17,0.008102598052853347,0.002294058952629587
18,0.09292156490451796,0.0024996094205382985
19,0.17133498860332352,0.002714806411411895
20,0.048578697613643876,0.002384175312361103
21,-0.0053899848434221,0.002387335458413175
22,0.11321471763324366,0.0025863262754934973
23,0.037035495586137626,0.002377271947230875
24,0.12011770829514827,0.002447213160041332
25,0.06872246715370713,0.002327309069772421
26,-0.024223621755572546,0.002322473294250695
27,0.18560044623648192,0.0025670256902494758
28,-0.1044481819385983,0.0022704860754689774
29,0.056801915129159074,0.002496157327975504
30,0.07573663279656656,0.002403149982244973
31,-0.01943342914019057,0.0024880191302070155
32,0.08214692042021413,0.0024866169885812894
33,0.060782784497853744,0.002493094351796279
34,0.10957567533940588,0.0025057398441593447
35,0.0337168470897087,0.00243181434162305
36,0.036398041013139905,0.002383805084549383
37,-0.0006247722961832326,0.0023116973139787585
38,0.0009137738716552687,0.002356262896745113
39,-0.010353966372915765,0.0023315458731129803
40,-0.03097779996488148,0.0023464427149468992
41,-0.09741198950094097,0.002224877359138147
42,-0.03546751962713214,0.002355405213761634
43,-0.03632984262515085,0.0023433972205451595
44,-0.030864340047071635,0.002322012825492649
45,-0.09780168893739995,0.002227214082217824
46,0.016745314165199258,0.0024170248708689965
47,-0.042257767882187734,0.002308275379171824
48,0.010556699509754163,0.002399918788054829
49,-0.08970009727833826,0.0022641239117929773
50,-0.0686831833704623,0.002310264252994032
51,0.0384276989744166,0.0024160305723538843
52,0.05564956960477698,0.002367060821010935
53,0.14177634298116787,0.002511985428077826
54,-0.04594919040242205,0.0022928362585759093
55,-0.02048136262294711,0.002371645716193127
56,-0.0648187722333229,0.002279482211705265
57,-0.08856977854657423,0.002162444370773954
58,-0.0017225855921792468,0.0023581947942226205
59,0.10690062749594643,0.0025170904280327764
60,0.033103186067446166,0.0024435196048237648
61,0.2746727539563756,0.0026669848532267157
62,-0.045856499938499606,0.0022716737444350957
63,0.10655247276432482,0.002446396911350206
64,0.0818328820169247,0.0023863268050546434
65,0.07077892325048134,0.0024318041585743963
66,0.20083620112785777,0.002448381715035992
67,0.06888969115658458,0.002363775460418674
68,-0.013316324599537943,0.0023345168926104877
69,0.1056678647296343,0.0025000584855643664
70,0.04871959908099944,0.002427996921854877
71,0.01667993228409114,0.0023963941320399485
72,0.01829273834594607,0.002380948309198038
73,-0.01413160796396957,0.0023135917794130023
74,-0.022100232492955927,0.0023780250143764794
75,-0.030663895243731417,0.0023129187667067248
76,0.014133146667111287,0.0024122165250733216
77,-0.006983982170608929,0.0023850435420843716
78,-0.00400724332397222,0.0024089277424586522
79,-0.014340270383519762,0.002374677272957296
80,-0.01508929831299456,0.0024188564817147463
81,-0.055444474344122224,0.0023330902514468303
82,0.004030817468545555,0.0023906416255654347
83,-0.06203403955957187,0.002324038018870507
84,-0.06332333160538023,0.0023219706665194
85,-0.021597603364628976,0.0023527410872215848
86,-0.18031429634028445,0.001960784074497193
87,-0.009728370783131502,0.002380582277165388
88,0.12332967908727013,0.002449985270657052
89,0.06325654487645188,0.002428632813066444
90,0.0006102279885708876,0.0024127300906033925
91,-0.1404025903191843,0.0021046533400761887
92,0.045892474739782384,0.0024574639982154326
93,0.02657634617566514,0.002375133250843823
94,0.05743690218198495,0.002436498767086353
95,0.06933138286147984,0.00247656397258548
96,0.0015671652280325942,0.0023612511155374815
97,0.008763758663496404,0.0023650867085878192
98,0.07203123353420245,0.0024248533016359253
99,0.010893770128215114,0.0023947885180099974
100,-0.12221897011926994,0.002240665816089681
101,0.0858484859668532,0.002383339757339148
102,-0.05331227894115752,0.002304125556507889
103,0.06828963993849459,0.002443878586536804
104,0.005342686892504975,0.0023550702255754094
105,0.03195335328684958,0.002434248623667269
106,0.047641952193789854,0.002403806533183771
107,0.1472231928265203,0.0024488480766946407
108,-0.008012456850176194,0.0023588834439464725
109,-0.08025600480115211,0.0022836717362753733
110,-0.08985955291389686,0.0022757356481438017
111,-0.054336813967564304,0.0022546346104643992
112,-0.06203953730754097,0.00231794527765776
113,-0.0880377425487495,0.002284648262623216
114,-0.010207159006122086,0.0024158095135737184
115,-0.11433406571443254,0.00221028486903226
116,-0.019656881108547568,0.0023124737866728534
117,0.16160181819905717,0.0024385957243551353
118,-0.051511009144594215,0.0022980035926634195
119,0.059779817763411625,0.0023640569673171984
120,-0.14001849401221608,0.0021827869026625267
121,0.032215468465560025,0.00233792321184446
122,-0.05828295798092256,0.0022692754827459663
123,-0.05762591079286177,0.0023709703053204955
124,-0.03183771256649281,0.0022386022197351894
125,-0.24183663308612385,0.0019606677242147486
126,-0.08406016993369095,0.002302391691177742
127,0.09227658876330473,0.002537215816622941
128,0.12338522457480176,0.002473501544774463
129,0.0014115547806748676,0.0023701250729420307
130,-0.020828557623952373,0.00237040280934824
131,0.014399361951282361,0.002464655033709099
132,-0.10570742058839083,0.0022563587057386524
133,0.25670973534695185,0.002670922615332472
134,-0.02010264509946512,0.0023279528124877926
135,0.47029890692660065,0.0027407388364091845
136,0.2542129178397155,0.0026841727603382245
137,0.09997274405498938,0.0023907452543719997
138,0.12364018632644386,0.0025285902169986186
139,0.4502509544339343,0.0025281804347039795
140,0.030607652408139684,0.0024029404947263984
141,0.1853964515678782,0.0024074835973454936
142,0.06639736163495057,0.002470392117610288
143,-0.0983196713904265,0.0022257287436545097
144,0.12260081049646751,0.0025126041539800473
145,0.07377991631253555,0.0024433027615829704
146,0.07251127403637032,0.002456325930576241
147,-0.01442079935147683,0.0023083338988988144
148,0.05543357256238172,0.002455230508071676
149,-0.028529678306597615,0.002189852783969442
150,0.07558991888287042,0.002278909434948144
151,0.22517504079077888,0.0026144256629486652
152,0.2081262484311154,0.002606917845149642
153,-0.11058707727371019,0.0022572936194579477
154,0.048369326931640415,0.0023723609978232004
155,-0.1445749436867041,0.0021683168348209424
156,-0.08481299195370828,0.0022986719099025803
157,-0.0034666993414595375,0.002355683128691439
158,-0.05512787312488464,0.002205339989041836
159,0.00935223923282885,0.0023087737995513033
160,0.016336953926538444,0.0024171502632859233
161,0.040078419158725516,0.0023084852579498636
162,0.053438257519209144,0.0023836385569878517
163,0.20593073325078654,0.002528490573402389
164,0.23862190351089543,0.0025424955972801213
165,0.33788573983865144,0.00260739517316897
166,0.3573788529545372,0.0026650424126971745
167,0.0009919386653234434,0.002347653745439924
168,0.34664196823585636,0.002675953296402766
169,-0.06547423132875624,0.002323494807665143
170,0.12129052988811348,0.0024162987952205182
171,0.03627271320698821,0.0024472732128949567
172,0.10904526721540521,0.0024442059515520226
173,0.1119956967910079,0.002458207564615095
174,0.26300469477453187,0.0025986952683375035
175,0.24688126921394704,0.002486598561051547
176,0.030066785184426417,0.002390852630500724
177,0.1130301224067766,0.0024672700091297787
178,0.21590771036382708,0.0024949995587380475
179,0.2656344619412354,0.002418602381513334
180,0.09322729371464254,0.002455357671187914
181,0.08395502547236668,0.002381416571667856
182,0.08445983532377228,0.002406470524205476
183,0.06909352699021737,0.002478189981718304
184,0.1446009743797899,0.0025172369140879095
185,-0.008562432750846179,0.0023563708581359273
186,0.13143973621384308,0.002236249896265457
187,0.09193016768267055,0.0022405677252175784
188,-0.03442330569707137,0.0022737564531208248
189,-0.1391204899173799,0.0022381456767907476
190,0.05461559862409668,0.0023505296736271736
